Id,Token,Label
1129,"""31,68""",aucun
1130,"""'""",aucun
1131,"""N""",aucun
1132,"""—""",aucun
1133,"""1""",aucun
1134,"""°""",aucun
1135,"""29,98""",aucun
1136,"""'""",aucun
1137,"""W""",aucun
1138,""")""",aucun
1139,""".""",aucun
1140,"""La""",aucun
1141,"""fin""",aucun
1142,"""du""",aucun
1143,"""chenalage""",aucun
1144,"""vers""",aucun
1145,"""Bayonne""",geogName name
1146,"""est""",aucun
1147,"""facilitée""",aucun
1148,""",""",aucun
1149,"""de""",aucun
1150,"""nuit""",aucun
1151,""",""",aucun
1152,"""par""",aucun
1153,"""le""",aucun
1154,"""secteur""",geogFeat
1155,"""blanc""",aucun
1156,"""du""",aucun
1157,"""feu""",geogFeat
1158,"""de""",geogFeat
1159,"""guidage""",geogFeat
1160,"""(""",aucun
1161,"""43""",aucun
1162,"""°""",aucun
1163,"""30,06""",aucun
1164,"""'""",aucun
1165,"""N""",aucun
1166,"""—""",aucun
1167,"""1""",aucun
1168,"""°""",aucun
1169,"""29,53""",aucun
1170,"""'""",aucun
1171,"""W""",aucun
1172,""")""",aucun
1173,"""du""",aucun
1174,"""pont""",geogFeat geogName
1175,"""de""",geogName
1176,"""l’""",geogName
1177,"""Aveugle""",geogName name
1178,"""situé""",aucun
1179,"""à""",aucun
1180,"""0,4""",aucun
1181,"""M""",aucun
1182,"""en""",aucun
1183,"""amont""",aucun
1184,"""de""",aucun
1185,"""l’""",aucun
1186,"""ancienne""",geogName name
1187,"""base""",geogFeat geogName
1188,"""navale""",geogFeat geogName
1189,""".""",aucun
1190,"""Le""",aucun
1191,"""chenal""",geogFeat
1192,"""est""",aucun
1193,"""marqué""",aucun
1194,"""par""",aucun
1195,"""des""",aucun
1196,"""bouées""",geogFeat
1197,"""et""",aucun
1198,"""balises""",geogFeat
1199,"""latérales""",geogFeat
1200,"""dont""",aucun
1201,"""certaines""",aucun
1202,"""sont""",aucun
1203,"""lumineuses""",aucun
1204,""".""",aucun
1205,"""2134""",aucun
1206,"""37""",aucun
1207,"""La""",aucun
1208,"""profondeur""",aucun
1209,"""minimale""",aucun
1210,"""du""",aucun
1211,"""chenal""",geogFeat
1212,"""est""",aucun
1213,"""de""",aucun
1214,"""7,5""",aucun
1215,"""m""",aucun
1216,""",""",aucun
1217,"""entre""",aucun
1218,"""l’""",aucun
1219,"""embouchure""",geogFeat
1220,"""et""",aucun
1221,"""l’""",aucun
1222,"""ancienne""",geogName name
1223,"""base""",geogFeat geogName
1224,"""navale""",geogFeat geogName
1225,""".""",aucun
1226,"""Quelques""",aucun
1227,"""épaves""",geogFeat
1228,"""gisent""",aucun
1229,"""en""",aucun
1230,"""abord""",aucun
1231,"""du""",aucun
1232,"""chenal""",geogFeat
1233,""".""",aucun
1234,"""Seules""",aucun
1235,"""celles""",aucun
1236,"""qui""",aucun
1237,"""sont""",aucun
1238,"""dangereuses""",aucun
1239,"""pour""",aucun
1240,"""la""",aucun
1241,"""navigation""",aucun
1242,"""sont""",aucun
1243,"""balisées""",aucun
1244,""".""",aucun
1245,"""43""",aucun
1246,"""Une""",aucun
1247,"""zone""",geogFeat
1248,"""d’""",geogFeat
1249,"""évitage""",geogFeat
1250,"""de""",aucun
1251,"""450""",aucun
1252,"""m""",aucun
1253,"""sur""",aucun
1254,"""360""",aucun
1255,"""m""",aucun
1256,""",""",aucun
1257,"""draguée""",aucun
1258,"""à""",aucun
1259,"""7""",aucun
1260,"""m""",aucun
1261,""",""",aucun
1262,"""est""",aucun
1263,"""située""",aucun
1264,"""en""",aucun
1265,"""amont""",aucun
1266,"""de""",aucun
1267,"""la""",aucun
1268,"""bouée""",geogFeat geogName
1269,"""«""",geogName
1270,"""2""",geogName name
1271,"""»""",geogName
1272,""".""",aucun
1273,"""49""",aucun
1274,"""Les""",aucun
1275,"""navires""",aucun
1276,"""doivent""",aucun
1277,"""naviguer""",aucun
1278,"""à""",aucun
1279,"""vitesse""",aucun
1280,"""réduite""",aucun
1281,"""aux""",aucun
1282,"""abords""",aucun
1283,"""du""",aucun
1284,"""port""",geogFeat geogName
1285,"""de""",geogFeat geogName
1286,"""plaisance""",geogFeat geogName
1287,"""d’""",geogName
1288,"""Anglet""",geogName name
1289,""".""",aucun
1290,"""55""",aucun
1291,"""Un""",aucun
1292,"""siphon""",geogFeat
1293,"""constitué""",aucun
1294,"""de""",aucun
1295,"""deux""",aucun
1296,"""canalisations""",geogFeat
1297,"""sous-marines""",geogFeat
1298,"""est""",aucun
1299,"""posé""",aucun
1300,"""dans""",aucun
1301,"""l’""",aucun
1302,"""Adour""",geogName name
1303,""",""",aucun
1304,"""à""",aucun
1305,"""la""",aucun
1306,"""hauteur""",aucun
1307,"""du""",aucun
1308,"""pont""",geogFeat geogName
1309,"""de""",geogName
1310,"""l’""",geogName
1311,"""Aveugle""",geogName name
1312,""".""",aucun
1313,"""La""",aucun
1314,"""cote""",aucun
1315,"""supérieure""",aucun
1316,"""du""",aucun
1317,"""siphon""",geogFeat
1318,"""est""",aucun
1319,"""de""",aucun
1320,"""11""",aucun
1321,"""m""",aucun
1322,"""au""",aucun
1323,"""-""",aucun
1324,"""dessous""",aucun
1325,"""du""",aucun
1326,"""zéro""",aucun
1327,"""des""",aucun
1328,"""cartes""",aucun
1329,"""et""",aucun
1330,"""il""",aucun
1331,"""est""",aucun
1332,"""recouvert""",aucun
1333,"""de""",aucun
1334,"""3""",aucun
1335,"""m""",aucun
1336,"""de""",aucun
1337,"""sable""",aucun
1338,"""et""",aucun
1339,"""vase""",aucun
1340,""".""",aucun
1341,"""61""",aucun
1342,"""Le""",aucun
1343,"""pont""",geogFeat geogName
1344,"""Henri""",geogName name
1345,"""Grenet""",geogName name
1346,"""(""",aucun
1347,"""43""",aucun
1348,"""°""",aucun
1349,"""29,88""",aucun
1350,"""'""",aucun
1351,"""N""",aucun
1352,"""—""",aucun
1353,"""1""",aucun
1354,"""°""",aucun
1355,"""28,95""",aucun
1356,"""'""",aucun
1357,"""W""",aucun
1358,""")""",aucun
1359,""",""",aucun
1360,"""situé""",aucun
1361,"""en""",aucun
1362,"""amont""",aucun
1363,"""du""",aucun
1364,"""quai""",geogFeat geogName
1365,"""Edmond""",geogName name
1366,"""Foy""",geogName name
1367,""",""",aucun
1368,"""constitue""",aucun
1369,"""la""",aucun
1370,"""limite""",aucun
1371,"""de""",aucun
1372,"""la""",aucun
1373,"""navigation""",aucun
1374,"""maritime""",aucun
1375,""".""",aucun
1376,"""De""",aucun
1377,"""nombreuses""",aucun
1378,"""embarcations""",aucun
1379,"""pratiquent""",aucun
1380,"""la""",aucun
1381,"""pêche""",aucun
1382,"""dans""",aucun
1383,"""le""",aucun
1384,"""chenal""",geogFeat
1385,""".""",aucun
1386,"""01""",aucun
1387,"""2.3.3.4""",aucun
1388,""".""",aucun
1389,"""Pilotage""",aucun
1390,"""07""",aucun
1391,"""Les""",aucun
1392,"""limites""",aucun
1393,"""de""",aucun
1394,"""la""",aucun
1395,"""zone""",geogFeat
1396,"""de""",geogFeat
1397,"""pilotage""",geogFeat
1398,"""figurent""",aucun
1399,"""sur""",aucun
1400,"""la""",aucun
1401,"""carte""",aucun
1402,""".""",aucun
1403,"""Pour""",aucun
1404,"""de""",aucun
1405,"""plus""",aucun
1406,"""amples""",aucun
1407,"""informations""",aucun
1408,""",""",aucun
1409,"""voir""",aucun
1410,"""l’""",aucun
1411,"""arrêté""",aucun
1412,"""cité""",aucun
1413,"""dans""",aucun
1414,"""le""",aucun
1415,"""paragraphe""",aucun
1416,"""1.7.6.3""",aucun
1417,""".""",aucun
1418,"""13""",aucun
1419,"""Pour""",aucun
1420,"""le""",aucun
1421,"""port""",geogFeat geogName
1422,"""de""",geogName
1423,"""Miquelon""",geogName name
1424,""",""",aucun
1425,"""la""",aucun
1426,"""prise""",aucun
1427,"""du""",aucun
1428,"""pilote""",aucun
1429,"""s’""",aucun
1430,"""effectue""",aucun
1431,"""soit""",aucun
1432,"""à""",aucun
1433,"""quai""",geogFeat
1434,"""au""",aucun
1435,"""port""",geogFeat geogName
1436,"""de""",geogName
1437,"""Saint-Pierre""",geogName name
1438,""",""",aucun
1439,"""soit""",aucun
1440,"""à""",aucun
1441,"""la""",aucun
1442,"""bouée""",geogFeat geogName
1443,"""de""",geogFeat geogName
1444,"""marque""",geogFeat geogName
1445,"""d’""",geogFeat geogName
1446,"""eaux""",geogFeat geogName
1447,"""saines""",geogFeat geogName
1448,"""du""",geogName
1449,"""«""",geogName
1450,"""Nord-Est""",geogName name
1451,"""»""",geogName
1452,"""(""",aucun
1453,"""voir""",aucun
1454,"""§""",aucun
1455,"""2.2.2.4""",aucun
1456,""".""",aucun
1457,""")""",aucun
1458,""".""",aucun
1459,"""19""",aucun
1460,"""Les""",aucun
1461,"""navires""",aucun
1462,"""astreints""",aucun
1463,"""au""",aucun
1464,"""pilotage""",aucun
1465,"""qui""",aucun
1466,"""quittent""",aucun
1467,"""le""",aucun
1468,"""port""",geogFeat geogName
1469,"""de""",geogName
1470,"""Miquelon""",geogName name
1471,"""doivent""",aucun
1472,"""déposer""",aucun
1473,"""le""",aucun
1474,"""pilote""",aucun
1475,"""à""",aucun
1476,"""quai""",geogFeat
1477,"""au""",aucun
1478,"""port""",geogFeat geogName
1479,"""de""",geogName
1480,"""Saint-Pierre""",geogName name
1481,""",""",aucun
1482,"""si""",aucun
1483,"""c’""",aucun
1484,"""était""",aucun
1485,"""leur""",aucun
1486,"""destination""",aucun
1487,""",""",aucun
1488,"""ou""",aucun
1489,"""à""",aucun
1490,"""la""",aucun
1491,"""marque""",geogFeat geogName
1492,"""d’""",geogFeat geogName
1493,"""eaux""",geogFeat geogName
1494,"""saines""",geogFeat geogName
1495,"""«""",geogName
1496,"""Nord-Est""",geogName name
1497,"""»""",geogName
1498,"""dans""",aucun
1499,"""les""",aucun
1500,"""autres""",aucun
1501,"""cas""",aucun
1502,""".""",aucun
1503,"""25""",aucun
1504,"""Si""",aucun
1505,"""les""",aucun
1506,"""conditions""",aucun
1507,"""météorologiques""",aucun
1508,"""le""",aucun
1509,"""permettent""",aucun
1510,""",""",aucun
1511,"""l’""",aucun
1512,"""embarquement""",aucun
1513,"""et""",aucun
1514,"""/""",aucun
1515,"""ou""",aucun
1516,"""le""",aucun
1517,"""débarquement""",aucun
1518,"""du""",aucun
1519,"""pilote""",aucun
1520,"""pourra""",aucun
1521,"""s’""",aucun
1522,"""ef""",aucun
1523,"""fectuer""",aucun
1524,"""à""",aucun
1525,"""la""",aucun
1526,"""bouée""",geogFeat geogName
1527,"""cardinale""",geogFeat geogName
1528,"""Nord""",geogFeat geogName
1529,"""de""",geogName
1530,"""«""",geogName
1531,"""La""",geogName name
1532,"""Chatte""",geogName name
1533,"""»""",geogName
1534,""".""",aucun
1535,"""31""",aucun
1536,"""Pour""",aucun
1537,"""plus""",aucun
1538,"""d’""",aucun
1539,"""informations""",aucun
1540,""",""",aucun
1541,"""se""",aucun
1542,"""référer""",aucun
1543,"""à""",aucun
1544,"""l’""",aucun
1545,"""ouvrage""",aucun
1546,"""de""",aucun
1547,"""Radiosignaux""",aucun
1548,"""931""",aucun
1549,""",""",aucun
1550,"""Radiocommunications""",aucun
1551,"""portuaires""",aucun
1552,"""(""",aucun
1553,"""Océan""",geogFeat geogName
1554,"""Atlantique""",geogName name
1555,""")""",aucun
1556,""".""",aucun
1557,"""01""",aucun
1558,"""6.1.1.3""",aucun
1559,""".""",aucun
1560,"""Marée""",aucun
1561,"""07""",aucun
1562,"""GUYANE""",geogName name
1563,""".""",aucun
1564,"""—""",aucun
1565,"""La""",aucun
1566,"""Pointe""",geogFeat geogName
1567,"""Française""",geogName name
1568,"""et""",aucun
1569,"""Saint-Laurent-du-Maroni""",geogName name
1570,"""(""",aucun
1571,"""§""",aucun
1572,"""6.2.9.1""",aucun
1573,""".""",aucun
1574,""")""",aucun
1575,"""sont""",aucun
1576,"""des""",aucun
1577,"""ports""",geogFeat
1578,"""secondaires""",geogFeat
1579,"""de""",aucun
1580,"""l’""",aucun
1581,"""Annuaire""",aucun
1582,"""des""",aucun
1583,"""marées""",aucun
1584,""",""",aucun
1585,"""tome""",aucun
1586,"""2""",aucun
1587,""":""",aucun
1588,"""Ports""",geogFeat
1589,"""d’""",aucun
1590,"""outre-mer""",aucun
1591,""".""",aucun
1592,"""La""",aucun
1593,"""marée""",aucun
1594,"""est""",aucun
1595,"""de""",aucun
1596,"""type""",aucun
1597,"""semi-diurne""",aucun
1598,""".""",aucun
1599,"""À""",aucun
1600,"""l’""",aucun
1601,"""embouchure""",geogFeat
1602,""",""",aucun
1603,"""le""",aucun
1604,"""marnage""",aucun
1605,"""moyen""",aucun
1606,"""est""",aucun
1607,"""de""",aucun
1608,"""2,6""",aucun
1609,"""m""",aucun
1610,"""en""",aucun
1611,"""vive""",aucun
1612,"""-""",aucun
1613,"""eau""",aucun
1614,""",""",aucun
1615,"""et""",aucun
1616,"""de""",aucun
1617,"""1,3""",aucun
1618,"""m""",aucun
1619,"""en""",aucun
1620,"""morte""",aucun
1621,"""-""",aucun
1622,"""eau""",aucun
1623,""".""",aucun
1624,"""À""",aucun
1625,"""Saint-Laurent""",geogName name
1626,""",""",aucun
1627,"""ces""",aucun
1628,"""valeurs""",aucun
1629,"""sont""",aucun
1630,"""respectivement""",aucun
1631,"""de""",aucun
1632,"""2""",aucun
1633,"""m""",aucun
1634,"""et""",aucun
1635,"""de""",aucun
1636,"""0,9""",aucun
1637,"""m.""",aucun
1638,"""13""",aucun
1639,"""ÎLES""",geogFeat geogName
1640,"""DU""",geogName
1641,"""SALUT""",geogName name
1642,""".""",aucun
1643,"""—""",aucun
1644,"""Les""",aucun
1645,"""îles""",geogFeat geogName
1646,"""du""",geogName
1647,"""Salut""",geogName name
1648,"""(""",aucun
1649,"""§""",aucun
1650,"""6.2.6.1""",aucun
1651,""".""",aucun
1652,""")""",aucun
1653,""",""",aucun
1654,"""en""",aucun
1655,"""Guyane""",geogName name
1656,""",""",aucun
1657,"""sont""",aucun
1658,"""un""",aucun
1659,"""port""",geogFeat
1660,"""principal""",geogFeat
1661,"""de""",aucun
1662,"""l’""",aucun
1663,"""Annuaire""",aucun
1664,"""des""",aucun
1665,"""marées""",aucun
1666,""",""",aucun
1667,"""tome""",aucun
1668,"""2""",aucun
1669,""":""",aucun
1670,"""Ports""",geogFeat
1671,"""d’""",aucun
1672,"""outre-mer""",aucun
1673,""".""",aucun
1674,"""Le""",aucun
1675,"""marnage""",aucun
1676,"""moyen""",aucun
1677,"""est""",aucun
1678,"""de""",aucun
1679,"""2,1""",aucun
1680,"""m""",aucun
1681,"""en""",aucun
1682,"""vive""",aucun
1683,"""-""",aucun
1684,"""eau""",aucun
1685,"""et""",aucun
1686,"""de""",aucun
1687,"""1,1""",aucun
1688,"""m""",aucun
1689,"""en""",aucun
1690,"""morte""",aucun
1691,"""-""",aucun
1692,"""eau""",aucun
1693,""".""",aucun
1694,"""Le""",aucun
1695,"""niveau""",aucun
1696,"""moyen""",aucun
1697,"""est""",aucun
1698,"""à""",aucun
1699,"""2,04""",aucun
1700,"""m.""",aucun
1701,"""La""",aucun
1702,"""hauteur""",aucun
1703,"""de""",aucun
1704,"""la""",aucun
1705,"""basse""",aucun
1706,"""mer""",aucun
1707,"""moyenne""",aucun
1708,"""de""",aucun
1709,"""vive""",aucun
1710,"""-""",aucun
1711,"""eau""",aucun
1712,"""est""",aucun
1713,"""de""",aucun
1714,"""1""",aucun
1715,"""m.""",aucun
1716,"""19""",aucun
1717,"""CÔTES""",geogFeat geogName
1718,"""DU""",geogName
1719,"""SURINAM""",geogName name
1720,""".""",aucun
1721,"""—""",aucun
1722,"""La""",aucun
1723,"""marée""",aucun
1724,"""est""",aucun
1725,"""de""",aucun
1726,"""type""",aucun
1727,"""semi-diurne""",aucun
1728,""".""",aucun
1729,"""Le""",aucun
1730,"""marnage""",aucun
1731,"""moyen""",aucun
1732,"""de""",aucun
1733,"""vive""",aucun
1734,"""-""",aucun
1735,"""eau""",aucun
1736,"""est""",aucun
1737,"""d’""",aucun
1738,"""environ""",aucun
1739,"""2""",aucun
1740,"""à""",aucun
1741,"""3""",aucun
1742,"""m.""",aucun
1743,"""25""",aucun
1744,"""Dans""",aucun
1745,"""l’""",aucun
1746,"""entrée""",geogFeat
1747,"""de""",aucun
1748,"""Corentyn""",geogName name
1749,"""River""",geogFeat geogName
1750,""",""",aucun
1751,"""le""",aucun
1752,"""marnage""",aucun
1753,"""moyen""",aucun
1754,"""est""",aucun
1755,"""de""",aucun
1756,"""3,2""",aucun
1757,"""m""",aucun
1758,"""en""",aucun
1759,"""vive""",aucun
1760,"""-""",aucun
1761,"""eau""",aucun
1762,"""et""",aucun
1763,"""de""",aucun
1764,"""2,2""",aucun
1765,"""m""",aucun
1766,"""en""",aucun
1767,"""morte""",aucun
1768,"""-""",aucun
1769,"""eau""",aucun
1770,""".""",aucun
1771,"""01""",aucun
1772,"""3.2.1.3""",aucun
1773,""".""",aucun
1774,"""Grande""",geogName name
1775,"""Passe""",geogFeat geogName
1776,"""et""",aucun
1777,"""lagon""",geogFeat
1778,"""07""",aucun
1779,"""La""",aucun
1780,"""Grande""",geogName name
1781,"""Passe""",geogFeat geogName
1782,"""(""",aucun
1783,"""9""",aucun
1784,"""°""",aucun
1785,"""22,20""",aucun
1786,"""'""",aucun
1787,"""S""",aucun
1788,"""—""",aucun
1789,"""46""",aucun
1790,"""°""",aucun
1791,"""14,48""",aucun
1792,"""'""",aucun
1793,"""E""",aucun
1794,""")""",aucun
1795,""",""",aucun
1796,"""entre""",aucun
1797,"""l’""",aucun
1798,"""île""",geogFeat geogName
1799,"""Picard""",geogName name
1800,"""et""",aucun
1801,"""Polymnie""",geogName name
1802,""",""",aucun
1803,"""est""",aucun
1804,"""le""",aucun
1805,"""seul""",aucun
1806,"""accès""",geogFeat
1807,"""du""",aucun
1808,"""lagon""",geogFeat
1809,"""praticable""",aucun
1810,"""par""",aucun
1811,"""les""",aucun
1812,"""navires""",aucun
1813,""".""",aucun
1814,"""13""",aucun
1815,"""Le""",aucun
1816,"""chenal""",geogFeat
1817,""",""",aucun
1818,"""large""",aucun
1819,"""d’""",aucun
1820,"""environ""",aucun
1821,"""0,1""",aucun
1822,"""M""",aucun
1823,""",""",aucun
1824,"""est""",aucun
1825,"""bordé""",aucun
1826,"""par""",aucun
1827,"""des""",aucun
1828,"""récifs""",geogFeat
1829,"""découvrants""",geogFeat
1830,""".""",aucun
1831,"""Les""",aucun
1832,"""profondeurs""",aucun
1833,"""sont""",aucun
1834,"""de""",aucun
1835,"""22""",aucun
1836,"""m""",aucun
1837,"""à""",aucun
1838,"""l’""",aucun
1839,"""entrée""",geogFeat
1840,"""de""",aucun
1841,"""la""",aucun
1842,"""passe""",geogFeat
1843,"""et""",aucun
1844,"""de""",aucun
1845,"""9,9""",aucun
1846,"""m""",aucun
1847,"""à""",aucun
1848,"""1,5""",aucun
1849,"""M""",aucun
1850,"""au""",aucun
1851,"""SSE""",aucun
1852,"""dans""",aucun
1853,"""la""",aucun
1854,"""passe""",geogFeat
1855,""".""",aucun
1856,"""Ensuite""",aucun
1857,""",""",aucun
1858,"""un""",aucun
1859,"""récif""",geogFeat
1860,"""divise""",aucun
1861,"""le""",aucun
1862,"""chenal""",geogFeat
1863,"""en""",aucun
1864,"""deux""",aucun
1865,"""branches""",geogFeat
1866,"""relativement""",aucun
1867,"""profondes""",aucun
1868,""",""",aucun
1869,"""mais""",aucun
1870,"""ayant""",aucun
1871,"""chacune""",aucun
1872,"""une""",aucun
1873,"""largeur""",aucun
1874,"""de""",aucun
1875,"""moins""",aucun
1876,"""de""",aucun
1877,"""100""",aucun
1878,"""m.""",aucun
1879,"""La""",aucun
1880,"""branche""",geogFeat geogName
1881,"""SW""",geogName name
1882,"""permet""",aucun
1883,"""aux""",aucun
1884,"""petits""",aucun
1885,"""navires""",aucun
1886,"""d’""",aucun
1887,"""aller""",aucun
1888,"""mouiller""",aucun
1889,"""près""",aucun
1890,"""de""",aucun
1891,"""l’""",aucun
1892,"""île""",geogFeat geogName
1893,"""Esprit""",geogName name
1894,"""(""",aucun
1895,"""9""",aucun
1896,"""°""",aucun
1897,"""25,65""",aucun
1898,"""'""",aucun
1899,"""S""",aucun
1900,"""—""",aucun
1901,"""46""",aucun
1902,"""°""",aucun
1903,"""15,00""",aucun
1904,"""'""",aucun
1905,"""E""",aucun
1906,""")""",aucun
1907,"""située""",aucun
1908,"""dans""",aucun
1909,"""la""",aucun
1910,"""partie""",aucun
1911,"""Ouest""",aucun
1912,"""du""",aucun
1913,"""lagon""",geogFeat
1914,""".""",aucun
1915,"""19""",aucun
1916,"""Le""",aucun
1917,"""lagon""",geogFeat
1918,"""intérieur""",geogFeat
1919,""",""",aucun
1920,"""peu""",aucun
1921,"""profond""",aucun
1922,""",""",aucun
1923,"""est""",aucun
1924,"""encombré""",aucun
1925,"""par""",aucun
1926,"""de""",aucun
1927,"""nombreuses""",aucun
1928,"""têtes""",geogFeat
1929,"""de""",geogFeat
1930,"""corail""",geogFeat
1931,"""dangereuses""",aucun
1932,""".""",aucun
1933,"""Ses""",aucun
1934,"""rivages""",geogFeat
1935,"""sont""",aucun
1936,"""envahis""",aucun
1937,"""par""",aucun
1938,"""une""",aucun
1939,"""mangrove""",geogFeat
1940,"""dense""",aucun
1941,"""dont""",aucun
1942,"""la""",aucun
1943,"""hauteur""",aucun
1944,"""dépasse""",aucun
1945,"""20""",aucun
1946,"""m""",aucun
1947,"""par""",aucun
1948,"""endroits""",aucun
1949,""".""",aucun
1950,"""25""",aucun
1951,"""MOUILLAGE""",aucun
1952,"""DANS""",aucun
1953,"""LE""",aucun
1954,"""LAGON""",geogFeat
1955,""".""",aucun
1956,"""—""",aucun
1957,"""Dans""",aucun
1958,"""le""",aucun
1959,"""chenal""",geogFeat
1960,"""de""",aucun
1961,"""la""",aucun
1962,"""Grande""",geogName name
1963,"""Passe""",geogFeat geogName
1964,""",""",aucun
1965,"""on""",aucun
1966,"""peut""",aucun
1967,"""mouiller""",aucun
1968,"""par""",aucun
1969,"""profondeur""",aucun
1970,"""de""",aucun
1971,"""10""",aucun
1972,"""m""",aucun
1973,""",""",aucun
1974,"""à""",aucun
1975,"""environ""",aucun
1976,"""1,5""",aucun
1977,"""M""",aucun
1978,"""de""",aucun
1979,"""l’""",aucun
1980,"""entrée""",geogFeat
1981,"""de""",aucun
1982,"""la""",aucun
1983,"""passe""",geogFeat
1984,""",""",aucun
1985,"""en""",aucun
1986,"""relevant""",aucun
1987,"""l’""",aucun
1988,"""extrémité""",aucun
1989,"""SE""",aucun
1990,"""de""",aucun
1991,"""l’""",aucun
1992,"""Île""",geogFeat geogName
1993,"""Picard""",geogName name
1994,"""à""",aucun
1995,"""257""",aucun
1996,"""°""",aucun
1997,"""et""",aucun
1998,"""0,4""",aucun
1999,"""M.""",aucun
2000,"""La""",aucun
2001,"""tenue""",aucun
2002,"""de""",aucun
2003,"""l’""",aucun
2004,"""ancre""",aucun
2005,"""sur""",aucun
2006,"""le""",aucun
2007,"""fond""",aucun
